Datetime,SW_IN,SW_DIF,SW_OUT
2021-07-03T06:30:00.000000000,257.4263156,141.950045747,nan
2021-07-03T07:00:00.000000000,230.1543211,150.9888983057,nan
2021-07-03T07:30:00.000000000,74.88830867,67.5071244712,nan
2021-07-03T08:00:00.000000000,70.04136989,64.2314202102,nan
2021-07-03T08:30:00.000000000,88.459583,79.9668789906,nan
2021-07-03T09:00:00.000000000,123.9416249,108.4174831554,nan
2021-07-03T09:30:00.000000000,252.2655811,191.5200737722,nan
2021-07-03T10:00:00.000000000,336.4966489,233.0588614331,30.46262711
2021-07-03T10:30:00.000000000,734.5366244,257.0119497146,67.24581922
2021-07-03T11:00:00.000000000,736.4143078,265.9241196415,65.14331244
2021-07-03T11:30:00.000000000,643.8783989,287.2721670345,57.69072567
2021-07-03T12:00:00.000000000,708.2055478,275.6413502269,61.83963567
2021-07-03T12:30:00.000000000,594.1817033,285.4253322396,51.49306433
2021-07-03T13:00:00.000000000,471.5355944,272.0789765242,41.26372722
2021-07-03T13:30:00.000000000,418.6870211,255.4459054251,37.39246567
2021-07-03T14:00:00.000000000,380.7475522,238.8278372641,33.26709122
2021-07-03T14:30:00.000000000,180.2816811,146.3734255296,nan
2021-07-03T15:00:00.000000000,244.4415767,177.0038503577,nan
2021-07-03T15:30:00.000000000,143.5153311,117.937992776,nan
2021-07-03T16:00:00.000000000,92.81594322,80.8112622172,nan
2021-07-03T16:30:00.000000000,65.20195344,58.3952950125,nan
2021-07-03T17:00:00.000000000,104.4629723,83.7850702493,nan
2021-07-03T17:30:00.000000000,105.1543836,79.3646787007,nan
2021-07-03T18:00:00.000000000,45.26465104,39.0431034553,nan
2021-07-03T18:30:00.000000000,nan,nan,nan
2021-07-03T19:00:00.000000000,49.89126644,31.5742602996,nan
2021-07-03T19:30:00.000000000,nan,nan,nan
2021-07-04T05:00:00.000000000,41.35322556,34.5125763286,nan
2021-07-04T05:30:00.000000000,80.41477067,61.8664789615,nan
2021-07-04T06:00:00.000000000,65.94259422,56.2400379638,nan
2021-07-04T06:30:00.000000000,140.970843,104.6342793403,nan
2021-07-04T07:00:00.000000000,221.3751767,145.1767249013,nan
2021-07-04T07:30:00.000000000,269.58862,170.7403310698,nan
2021-07-04T08:00:00.000000000,333.2110622,198.0776894932,32.71603511
2021-07-04T08:30:00.000000000,212.3739144,162.3052291728,nan
2021-07-04T09:00:00.000000000,339.3198711,220.7983616866,32.94242822
2021-07-04T09:30:00.000000000,299.7201222,212.7012288552,nan
2021-07-04T10:00:00.000000000,272.2672156,203.781413784,nan
2021-07-04T10:30:00.000000000,178.4329622,150.0268184994,nan
2021-07-04T11:00:00.000000000,253.6228467,197.5387276555,nan
2021-07-04T11:30:00.000000000,108.2847548,98.1788681663,nan
2021-07-04T12:00:00.000000000,60.12370167,57.0091260685,nan
2021-07-04T12:30:00.000000000,nan,nan,nan
2021-07-04T13:00:00.000000000,51.37128167,49.02040384,nan
2021-07-04T13:30:00.000000000,158.38019,135.256709691,nan
2021-07-04T14:00:00.000000000,186.3679144,152.8202519921,nan
2021-07-04T14:30:00.000000000,208.9608344,164.1773720373,nan
2021-07-04T15:00:00.000000000,593.4984989,204.2312818828,47.74217722
2021-07-04T15:30:00.000000000,483.2469644,200.5686827758,35.82299933
2021-07-04T16:00:00.000000000,402.3545178,183.6140713655,30.76966511
2021-07-04T16:30:00.000000000,585.7657367,56.4766800727,48.35629289
2021-07-04T17:00:00.000000000,482.7953167,60.689876745,41.40187444
2021-07-04T17:30:00.000000000,331.7593033,89.0961886303,nan
2021-07-04T18:00:00.000000000,265.5440789,66.3682800356,nan
2021-07-04T18:30:00.000000000,231.9473689,nan,30.07070833
2021-07-05T05:30:00.000000000,nan,nan,nan
2021-07-05T06:00:00.000000000,42.74850678,38.9579302596,nan
2021-07-05T06:30:00.000000000,92.354987,77.6541999106,nan
2021-07-05T07:00:00.000000000,105.5198333,89.029663526,nan
2021-07-05T07:30:00.000000000,117.1798698,99.2427368375,nan
2021-07-05T08:00:00.000000000,147.1764089,121.6794993734,nan
2021-07-05T08:30:00.000000000,126.0709711,108.9048469526,nan
2021-07-05T09:00:00.000000000,121.7816467,106.8496207316,nan
2021-07-05T09:30:00.000000000,190.7072578,156.0828460357,nan
2021-07-05T10:00:00.000000000,222.2456267,177.1966990214,nan
2021-07-05T10:30:00.000000000,310.5252967,225.2340023391,nan
2021-07-05T11:00:00.000000000,602.03087,287.4548489039,53.65967533
2021-07-05T11:30:00.000000000,820.3257222,240.6546552301,72.47789644
2021-07-05T12:00:00.000000000,735.5191522,267.7772574491,65.16651967
2021-07-05T12:30:00.000000000,257.8085268,199.4724013196,nan
2021-07-05T13:00:00.000000000,271.3467333,204.9810992961,nan
2021-07-05T13:30:00.000000000,190.7433344,156.6575422665,nan
2021-07-05T14:00:00.000000000,114.2885534,101.4059931863,nan
2021-07-05T14:30:00.000000000,163.3841322,135.2827572998,nan
2021-07-05T15:00:00.000000000,672.5138022,156.5287103115,63.01156478
2021-07-05T15:30:00.000000000,473.6557433,191.4412735698,41.08939122
2021-07-05T16:00:00.000000000,286.9402211,170.4231487126,nan
2021-07-05T16:30:00.000000000,376.2938567,145.3217678222,34.44322556
2021-07-05T17:00:00.000000000,320.63282,121.325070161,30.04965033
2021-07-05T17:30:00.000000000,197.0639633,103.844204585,nan
2021-07-05T18:00:00.000000000,205.9105144,72.1897094681,nan
2021-07-05T18:30:00.000000000,114.796327,54.6132223126,nan
2021-07-05T19:00:00.000000000,41.42213789,nan,nan
2021-07-05T19:30:00.000000000,nan,nan,nan
2021-07-06T06:00:00.000000000,33.01784489,30.8768999834,nan
2021-07-06T06:30:00.000000000,67.49693733,59.9871608188,nan
2021-07-06T07:00:00.000000000,131.0457729,106.5315964254,nan
2021-07-06T07:30:00.000000000,164.5821644,130.2612331617,nan
2021-07-06T08:00:00.000000000,355.2316722,210.3930768723,34.92502033
2021-07-06T08:30:00.000000000,469.7352,236.279412364,45.78120849
2021-07-06T09:00:00.000000000,412.2672122,243.9355270544,38.74144822
2021-07-06T09:30:00.000000000,465.3526822,261.782892014,44.156133
2021-07-06T10:00:00.000000000,274.7667311,206.534380241,nan
2021-07-06T10:30:00.000000000,705.9440978,267.6470702928,64.62577322
2021-07-06T11:00:00.000000000,309.28433,226.4609738786,nan
2021-07-06T11:30:00.000000000,245.7130756,193.6619811375,nan
2021-07-06T12:00:00.000000000,167.02509,142.8053741869,nan
2021-07-06T12:30:00.000000000,604.5495578,281.366409227,55.52369267
2021-07-06T13:00:00.000000000,148.9317678,128.7191273134,nan
2021-07-06T13:30:00.000000000,125.1548894,110.2638308278,nan
2021-07-06T14:00:00.000000000,362.9110173,230.5745094683,32.93459058
2021-07-06T14:30:00.000000000,304.3393513,204.5670661156,nan
2021-07-06T15:00:00.000000000,311.4398996,197.6467538889,nan
2021-07-06T15:30:00.000000000,85.01938722,75.6154176982,nan
2021-07-06T16:00:00.000000000,218.4827933,148.1362490107,nan
2021-07-06T16:30:00.000000000,440.9104378,107.8514893664,42.66567422
2021-07-06T17:00:00.000000000,312.2366963,111.4834653643,nan
2021-07-06T17:30:00.000000000,358.2495113,nan,34.72770646
2021-07-06T18:30:00.000000000,150.9966943,30.5337964003,nan
2021-07-07T05:30:00.000000000,57.47528933,47.4643269484,nan
2021-07-07T06:00:00.000000000,160.6572364,100.5923566257,nan
2021-07-07T06:30:00.000000000,279.3451322,131.7990526091,31.52646467
2021-07-07T07:00:00.000000000,288.3350733,155.4792741044,nan
2021-07-07T07:30:00.000000000,297.2861067,174.3213752526,nan
2021-07-07T08:00:00.000000000,348.94603,197.9089741616,33.47525789
2021-07-07T08:30:00.000000000,370.1510222,215.6173667469,34.61984411
2021-07-07T09:00:00.000000000,534.00335,236.5458442233,51.28022031
2021-07-07T09:30:00.000000000,386.79107,240.2716719694,35.83889433
2021-07-07T10:00:00.000000000,442.8981122,260.0511281949,40.27898278
2021-07-07T10:30:00.000000000,546.3770567,278.1467904569,48.90746833
2021-07-07T11:00:00.000000000,191.935231,159.6440380879,nan
2021-07-07T11:30:00.000000000,335.7555702,238.2357556974,31.91857121
2021-07-07T12:00:00.000000000,693.3389511,278.2591829866,61.93684767
2021-07-07T12:30:00.000000000,547.0378067,286.1957227197,48.001845
2021-07-07T13:00:00.000000000,392.94422,255.512945032,33.85729622
2021-07-07T13:30:00.000000000,513.9729467,271.0206053206,45.854052
2021-07-07T14:00:00.000000000,382.63788,241.7648756634,33.96034167
2021-07-07T14:30:00.000000000,303.3051072,209.4629915521,nan
2021-07-07T15:00:00.000000000,331.2858266,210.8532792847,30.44114506
2021-07-07T15:30:00.000000000,357.5112622,204.1616324151,32.396808
2021-07-07T16:00:00.000000000,470.6592233,174.5819415136,44.02131789
2021-07-07T16:30:00.000000000,348.23983,163.6180705537,31.30802
2021-07-07T17:00:00.000000000,354.6329667,130.4859883715,32.91577922
2021-07-07T17:30:00.000000000,305.7345022,103.6202449079,nan
2021-07-07T18:00:00.000000000,125.1063602,81.9585266617,nan
2021-07-07T18:30:00.000000000,124.0504959,65.6680226358,nan
2021-07-07T19:00:00.000000000,80.42579333,41.6210339628,nan
2021-07-07T19:30:00.000000000,65.28887956,nan,nan
2021-07-08T05:00:00.000000000,36.34469196,30.0433728003,nan
2021-07-08T05:30:00.000000000,93.00723756,64.9102454817,nan
2021-07-08T06:00:00.000000000,80.16674,64.3995737843,nan
2021-07-08T06:30:00.000000000,191.1811089,119.1042580271,nan
2021-07-08T07:00:00.000000000,267.6312444,149.1761650441,30.43798162
2021-07-08T07:30:00.000000000,398.7027,171.1712420151,42.589341
2021-07-08T08:00:00.000000000,428.9100356,195.2793946789,42.92368122
2021-07-08T08:30:00.000000000,376.5019189,213.4646516552,36.78888989
2021-07-08T09:00:00.000000000,480.9695178,235.751109423,46.17677422
2021-07-08T09:30:00.000000000,461.1660956,250.1569720711,43.54216378
2021-07-08T10:00:00.000000000,749.6979,220.4209110081,70.83730289
2021-07-08T10:30:00.000000000,540.7142778,276.0085147515,50.36523767
2021-07-08T11:00:00.000000000,612.5538678,281.9523465957,56.35803678
2021-07-08T11:30:00.000000000,862.2010078,217.315604273,80.12068389
2021-07-08T12:00:00.000000000,292.0484044,218.3651275485,nan
2021-07-08T12:30:00.000000000,266.6821867,204.801516314,nan
2021-07-08T13:00:00.000000000,289.4831911,215.2004139412,nan
2021-07-08T13:30:00.000000000,529.0805289,273.300832561,48.51237333
2021-07-08T14:00:00.000000000,757.7614333,210.2246922364,69.55706378
2021-07-08T14:30:00.000000000,607.3941256,235.4174795217,54.58114922
2021-07-08T15:00:00.000000000,652.3327389,192.1340986484,59.41931356
2021-07-08T15:30:00.000000000,357.4345433,206.8618021795,30.23366878
2021-07-08T16:00:00.000000000,297.7491322,181.7890935784,nan
2021-07-08T16:30:00.000000000,192.6106144,137.5866126948,nan
2021-07-08T17:00:00.000000000,172.2426644,121.0162875165,nan
2021-07-08T17:30:00.000000000,272.5827133,118.077902494,nan
2021-07-08T18:00:00.000000000,276.4682878,75.9436559609,nan
2021-07-08T18:30:00.000000000,202.2542967,57.0266525815,nan
2021-07-09T05:00:00.000000000,nan,nan,nan
2021-07-09T05:30:00.000000000,nan,nan,nan
2021-07-09T06:00:00.000000000,41.20805989,37.5307669727,nan
2021-07-09T06:30:00.000000000,142.0090189,106.0289584299,nan
2021-07-09T07:00:00.000000000,293.4195022,162.2428797813,34.44090133
2021-07-09T07:30:00.000000000,339.8542989,185.3689362839,36.22344467
2021-07-09T08:00:00.000000000,402.1519433,207.9778855678,41.14736467
2021-07-09T08:30:00.000000000,562.71783,214.9784403647,56.68691322
2021-07-09T09:00:00.000000000,535.6112189,242.7099282996,49.33695
2021-07-09T09:30:00.000000000,431.97311,252.2447104356,39.36150311
2021-07-09T10:00:00.000000000,636.8981989,263.3760830961,59.95359156
2021-07-09T10:30:00.000000000,721.7331711,257.4182116007,66.937117
2021-07-09T11:00:00.000000000,620.1128533,284.3477623675,57.18458289
2021-07-09T11:30:00.000000000,720.3654911,271.3830669292,64.917672
2021-07-09T12:00:00.000000000,659.3155633,282.3804385876,62.13722878
2021-07-09T12:30:00.000000000,521.8735778,282.4812831732,47.13210411
2021-07-09T13:00:00.000000000,477.3682889,271.9538685775,44.05929811
2021-07-09T13:30:00.000000000,671.9887867,249.4844097491,62.48079222
2021-07-09T14:00:00.000000000,564.6893422,251.0345630007,51.51637556
2021-07-09T14:30:00.000000000,518.4296778,236.6443877684,46.715366
2021-07-09T15:00:00.000000000,659.9003189,165.82040858,62.15703178
2021-07-09T15:30:00.000000000,685.5049622,98.5269868705,64.23219056
2021-07-09T16:00:00.000000000,543.6888833,128.9806923473,50.32524807
2021-07-09T16:30:00.000000000,381.91534,146.4752281461,36.06060411
2021-07-09T17:00:00.000000000,263.6263333,130.5799414366,nan
2021-07-09T17:30:00.000000000,170.113749,101.6991770409,nan
2021-07-09T18:00:00.000000000,194.0090444,77.5112227243,nan
2021-07-09T18:30:00.000000000,147.2038109,50.6313340438,nan
2021-07-09T19:00:00.000000000,42.04146389,nan,nan
2021-07-09T19:30:00.000000000,nan,nan,nan
2021-07-10T05:00:00.000000000,nan,nan,nan
2021-07-10T05:30:00.000000000,40.51354078,35.7808528612,nan
2021-07-10T06:00:00.000000000,72.96035778,61.0471157792,nan
2021-07-10T06:30:00.000000000,126.890022,97.3947456179,nan
2021-07-10T07:00:00.000000000,148.4650256,114.1469160759,nan
2021-07-10T07:30:00.000000000,191.1174867,141.3794132337,nan
2021-07-10T08:00:00.000000000,159.92648,128.7570594304,nan
2021-07-10T08:30:00.000000000,215.3549889,163.7898069394,nan
2021-07-10T09:00:00.000000000,480.9574378,242.3673225968,47.69843311
2021-07-10T09:30:00.000000000,485.1214111,256.5773178899,46.72584978
2021-07-10T10:00:00.000000000,473.1484011,265.674946717,44.60409778
2021-07-10T10:30:00.000000000,707.1174356,259.2850160764,65.00275922
2021-07-10T11:00:00.000000000,579.12676,285.3377508372,54.09555022
2021-07-10T11:30:00.000000000,552.9775533,287.9567557925,50.74124989
2021-07-10T12:00:00.000000000,528.4293167,286.2389746094,47.97893222
2021-07-10T12:30:00.000000000,422.1317856,265.6931595043,38.37767211
2021-07-10T13:00:00.000000000,613.7984311,275.1088771211,56.35921111
2021-07-10T13:30:00.000000000,300.4850744,216.3612854129,nan
2021-07-10T14:00:00.000000000,197.5074711,159.3593669292,nan
2021-07-10T14:30:00.000000000,189.4229878,152.0862900505,nan
2021-07-10T15:00:00.000000000,209.2656044,160.0438975124,nan
2021-07-10T15:30:00.000000000,47.79598389,44.9750565607,nan
2021-07-10T16:00:00.000000000,nan,nan,nan
2021-07-10T16:30:00.000000000,nan,nan,nan
2021-07-10T17:00:00.000000000,39.64723589,36.699288058,nan
2021-07-10T17:30:00.000000000,40.63151789,36.8270634735,nan
2021-07-10T18:00:00.000000000,42.20401044,36.8699123907,nan
2021-07-10T18:30:00.000000000,53.85400967,41.505571175,nan
2021-07-10T19:00:00.000000000,nan,nan,nan
2021-07-10T19:30:00.000000000,30.43426533,nan,nan
2021-07-11T05:00:00.000000000,nan,nan,nan
2021-07-11T05:30:00.000000000,40.14366822,35.5175987975,nan
2021-07-11T06:00:00.000000000,106.0115264,80.9519857957,nan
2021-07-11T06:30:00.000000000,201.8704401,127.4454078784,nan
2021-07-11T07:00:00.000000000,332.0228589,160.8202429597,36.793728
2021-07-11T07:30:00.000000000,409.6350311,181.6115074131,44.22340778
2021-07-11T08:00:00.000000000,412.9030011,205.4769110681,41.67904578
2021-07-11T08:30:00.000000000,550.9368756,213.8812661963,55.625621
2021-07-11T09:00:00.000000000,679.9223611,203.5189215997,65.56869222
2021-07-11T09:30:00.000000000,729.0436433,213.154591619,68.78844867
2021-07-11T10:00:00.000000000,552.7796511,269.6307586647,49.81078189
2021-07-11T10:30:00.000000000,557.3124867,279.0606831683,50.64209844
2021-07-11T11:00:00.000000000,442.7038689,270.9160251133,40.54997944
2021-07-11T11:30:00.000000000,546.44933,287.3783756032,49.28463656
2021-07-11T12:00:00.000000000,829.9559089,231.6363736169,75.485357
2021-07-11T12:30:00.000000000,812.9073511,231.6490610289,73.043931
2021-07-11T13:00:00.000000000,621.8633956,273.3694064298,57.32268867
2021-07-11T13:30:00.000000000,846.9029267,176.6587882633,75.30802656
2021-07-11T14:00:00.000000000,688.1190967,223.3984980602,59.21321278
2021-07-11T14:30:00.000000000,382.6897944,229.6422349098,32.826009
2021-07-11T15:00:00.000000000,517.49614,214.9508817753,47.24630211
2021-07-11T15:30:00.000000000,714.2753189,80.4398563053,66.69588956
2021-07-11T16:00:00.000000000,503.7326556,150.1050832506,45.5494079
2021-07-11T16:30:00.000000000,367.0596833,151.3309741595,32.65189447
2021-07-11T17:00:00.000000000,366.39282,111.9013760685,34.38918767
2021-07-11T17:30:00.000000000,210.4226389,106.985828842,nan
2021-07-11T18:00:00.000000000,163.6634722,81.9872923587,nan
2021-07-11T18:30:00.000000000,125.6223244,56.6696563977,nan
2021-07-12T05:00:00.000000000,nan,nan,nan
2021-07-12T05:30:00.000000000,43.44371711,38.7317683096,nan
2021-07-12T06:00:00.000000000,121.2504567,91.8716131518,nan
2021-07-12T06:30:00.000000000,245.3218278,144.7369151257,nan
2021-07-12T07:00:00.000000000,313.4988044,171.5976695305,33.63635433
2021-07-12T07:30:00.000000000,295.4050633,183.7620239969,30.43165578
2021-07-12T08:00:00.000000000,305.2035111,197.3788264685,30.56725933
2021-07-12T08:30:00.000000000,555.9253278,226.4361717873,56.63458522
2021-07-12T09:00:00.000000000,585.89783,243.5158400428,58.58278256
2021-07-12T09:30:00.000000000,468.70768,260.8079147956,44.95078022
2021-07-12T10:00:00.000000000,396.4809722,253.4839228228,38.08582711
2021-07-12T10:30:00.000000000,574.0648167,282.3511103814,55.49655956
2021-07-12T11:00:00.000000000,410.6786156,263.6855598142,39.54511933
2021-07-12T11:30:00.000000000,342.4944611,240.6717962605,31.104103
2021-07-12T12:00:00.000000000,245.1864722,192.6172072972,nan
2021-07-12T12:30:00.000000000,308.8956633,223.8648834822,nan
2021-07-12T13:00:00.000000000,264.06562,199.9820035769,nan
2021-07-12T13:30:00.000000000,272.3691444,201.1801082935,nan
2021-07-12T14:00:00.000000000,188.5530078,152.4528125376,nan
2021-07-12T14:30:00.000000000,68.28049022,63.1980004179,nan
2021-07-12T15:00:00.000000000,45.83187456,43.3333172071,nan
2021-07-12T15:30:00.000000000,59.67818089,54.9692535497,nan
2021-07-12T16:00:00.000000000,134.2901756,107.1962733446,nan
2021-07-12T16:30:00.000000000,91.72953,76.9701671648,nan
2021-07-12T17:00:00.000000000,42.31170644,38.5142541781,nan
2021-07-12T17:30:00.000000000,48.63603378,42.2656566418,nan
2021-07-12T18:00:00.000000000,55.141531,43.9403425542,nan
2021-07-12T18:30:00.000000000,48.05389756,34.7476663203,nan
2021-07-12T19:00:00.000000000,43.585108,nan,nan
2021-07-13T05:30:00.000000000,nan,nan,nan
2021-07-13T06:00:00.000000000,nan,nan,nan
2021-07-13T06:30:00.000000000,37.65916767,35.0819221183,nan
2021-07-13T07:00:00.000000000,89.82118289,77.3435478181,nan
2021-07-13T07:30:00.000000000,156.67612,123.431436573,nan
2021-07-13T08:00:00.000000000,188.38983,145.324625641,nan
2021-07-13T08:30:00.000000000,194.7581578,152.7206974322,nan
2021-07-13T09:00:00.000000000,108.8927531,96.6888225969,nan
2021-07-13T09:30:00.000000000,165.4293008,138.8821650822,nan
2021-07-13T10:00:00.000000000,271.5843222,203.2300731516,nan
2021-07-13T10:30:00.000000000,289.4558222,214.3350774248,nan
2021-07-13T11:00:00.000000000,192.7503371,160.1342206402,nan
2021-07-13T11:30:00.000000000,252.3562033,196.9752216453,nan
2021-07-13T12:00:00.000000000,226.6115934,181.8649732357,nan
2021-07-13T12:30:00.000000000,83.62339089,77.4474610392,nan
2021-07-13T13:00:00.000000000,140.7370111,122.7977622952,nan
2021-07-13T13:30:00.000000000,122.9709798,108.7535320812,nan
2021-07-13T14:00:00.000000000,260.2841056,193.3051934711,nan
2021-07-13T14:30:00.000000000,175.8336664,143.2410093209,nan
2021-07-13T15:00:00.000000000,81.26050456,73.723017522,nan
2021-07-13T15:30:00.000000000,91.16304589,80.7104499422,nan
2021-07-13T16:00:00.000000000,137.1163322,110.5265198397,nan
2021-07-13T16:30:00.000000000,185.2089511,129.298384045,nan
2021-07-13T17:00:00.000000000,108.8941272,85.9153222849,nan
2021-07-13T17:30:00.000000000,78.574614,63.7435638539,nan
2021-07-13T18:00:00.000000000,52.96384889,44.0860475327,nan
2021-07-13T18:30:00.000000000,32.75084078,nan,nan
2021-07-14T07:00:00.000000000,nan,nan,nan
2021-07-14T07:30:00.000000000,nan,nan,nan
2021-07-14T08:00:00.000000000,38.77263333,36.8178356634,nan
2021-07-14T08:30:00.000000000,62.979057,58.3249223842,nan
2021-07-14T09:00:00.000000000,41.77275644,39.8910800571,nan
2021-07-14T09:30:00.000000000,72.54988411,67.2499331766,nan
2021-07-14T10:00:00.000000000,54.55764433,51.7185806686,nan
2021-07-14T10:30:00.000000000,88.71946744,81.5134754928,nan
2021-07-14T11:00:00.000000000,115.147748,103.3516837361,nan
2021-07-14T11:30:00.000000000,103.954772,94.5003570507,nan
2021-07-14T12:00:00.000000000,92.13470411,84.7466169075,nan
2021-07-14T12:30:00.000000000,117.9939402,105.8005220416,nan
2021-07-14T13:00:00.000000000,153.6567711,132.6064747736,nan
2021-07-14T13:30:00.000000000,111.3060667,99.9269850769,nan
2021-07-14T14:00:00.000000000,111.4703928,99.5659684418,nan
2021-07-14T14:30:00.000000000,114.0368319,100.8674603788,nan
2021-07-14T15:00:00.000000000,75.28875122,69.1327111748,nan
2021-07-14T15:30:00.000000000,81.22650556,73.4172692067,nan
2021-07-14T16:00:00.000000000,59.870454,55.1602839214,nan
2021-07-14T16:30:00.000000000,71.20277411,63.6431699618,nan
2021-07-14T17:00:00.000000000,73.99708378,64.4798969508,nan
2021-07-14T17:30:00.000000000,68.28576967,58.5039919627,nan
2021-07-14T18:00:00.000000000,68.61706156,56.1090668839,nan
2021-07-14T18:30:00.000000000,36.35538156,31.5705302237,nan
2021-07-15T07:30:00.000000000,nan,nan,nan
2021-07-15T08:00:00.000000000,nan,nan,nan
2021-07-15T08:30:00.000000000,33.995824,32.692516518,nan
2021-07-15T09:00:00.000000000,48.48549856,46.0308287063,nan
2021-07-15T09:30:00.000000000,64.20673578,60.1600571625,nan
2021-07-15T10:00:00.000000000,42.61864022,40.9192409898,nan
2021-07-15T10:30:00.000000000,32.13268822,31.2000509146,nan
2021-07-15T11:00:00.000000000,43.46242578,41.7950198264,nan
2021-07-15T11:30:00.000000000,53.96929911,51.427199993,nan
2021-07-15T12:00:00.000000000,85.45192544,79.0776293705,nan
2021-07-15T12:30:00.000000000,117.633229,105.4111853308,nan
2021-07-15T13:00:00.000000000,112.918752,101.3893506995,nan
2021-07-15T13:30:00.000000000,73.24749378,68.2202289836,nan
2021-07-15T14:00:00.000000000,79.81372578,73.548315696,nan
2021-07-15T14:30:00.000000000,74.52644478,68.7124840521,nan
2021-07-15T15:00:00.000000000,68.16979044,62.9130993857,nan
2021-07-15T15:30:00.000000000,114.2082601,97.9871465467,nan
2021-07-15T16:00:00.000000000,87.08968467,76.5098590005,nan
2021-07-15T16:30:00.000000000,41.33093178,38.5928725564,nan
2021-07-15T17:00:00.000000000,nan,nan,nan
2021-07-15T17:30:00.000000000,nan,nan,nan
2021-07-15T18:00:00.000000000,nan,nan,nan
2021-07-15T18:30:00.000000000,nan,nan,nan
2021-07-15T19:00:00.000000000,nan,nan,nan
2021-07-16T05:30:00.000000000,nan,nan,nan
2021-07-16T06:00:00.000000000,47.46282911,42.4003920715,nan
2021-07-16T06:30:00.000000000,106.1380859,85.4475322679,nan
2021-07-16T07:00:00.000000000,125.9253547,101.1893469391,nan
2021-07-16T07:30:00.000000000,226.6256833,156.5690246752,nan
2021-07-16T08:00:00.000000000,225.5541033,163.4396865445,nan
2021-07-16T08:30:00.000000000,337.8826689,210.6655741553,30.64528578
2021-07-16T09:00:00.000000000,225.5038333,172.9071355042,nan
2021-07-16T09:30:00.000000000,222.7029578,174.3699092627,nan
2021-07-16T10:00:00.000000000,298.1830856,215.4215105931,nan
2021-07-16T10:30:00.000000000,237.8431189,186.9055472129,nan
2021-07-16T11:00:00.000000000,240.0941578,189.270643162,nan
2021-07-16T11:30:00.000000000,411.7331989,263.664993462,35.89014844
2021-07-16T12:00:00.000000000,421.5090044,265.989667162,36.68619
2021-07-16T12:30:00.000000000,322.5700144,230.2304221998,nan
2021-07-16T13:00:00.000000000,301.1951511,218.6027441266,nan
2021-07-16T13:30:00.000000000,440.7739278,257.0695363949,38.71477433
2021-07-16T14:00:00.000000000,468.0116122,250.0883786642,40.85582511
2021-07-16T14:30:00.000000000,527.7264478,232.0388563152,46.49853367
2021-07-16T15:00:00.000000000,568.8788522,196.4381796994,50.15679333
2021-07-16T15:30:00.000000000,499.8514967,182.6024029784,42.96889544
2021-07-16T16:00:00.000000000,393.6321122,172.0084564306,34.77415078
2021-07-16T16:30:00.000000000,352.7513844,147.1417242977,31.96026944
2021-07-16T17:00:00.000000000,442.8099144,56.3064622074,42.00980656
2021-07-16T17:30:00.000000000,339.9508133,56.1389979567,32.46794422
2021-07-16T18:00:00.000000000,234.9270122,54.8780110767,nan
2021-07-16T18:30:00.000000000,193.5136289,nan,nan
2021-07-17T05:30:00.000000000,47.71723189,40.605126741,nan
2021-07-17T06:00:00.000000000,96.54924333,74.4057094656,nan
2021-07-17T06:30:00.000000000,128.101395,96.6024375997,nan
2021-07-17T07:00:00.000000000,171.2663789,123.8366890617,nan
2021-07-17T07:30:00.000000000,250.9582811,162.4659496289,nan
2021-07-17T08:00:00.000000000,283.3564222,182.8886754958,nan
2021-07-17T08:30:00.000000000,466.68981,219.006872687,46.97899133
2021-07-17T09:00:00.000000000,593.7583089,222.9897798221,57.05409267
2021-07-17T09:30:00.000000000,690.1976422,219.698598875,64.12152256
2021-07-17T10:00:00.000000000,735.8631744,226.5402519472,66.51628633
2021-07-17T10:30:00.000000000,792.0709978,222.7831473975,69.81358733
2021-07-17T11:00:00.000000000,853.5083078,207.9443426271,74.39388867
2021-07-17T11:30:00.000000000,813.5298033,233.9447456353,68.56312844
2021-07-17T12:00:00.000000000,849.80568,217.5534121989,73.13013856
2021-07-17T12:30:00.000000000,883.2297489,192.4943333807,75.32252289
2021-07-17T13:00:00.000000000,876.9518944,180.0863197118,74.78209144
2021-07-17T13:30:00.000000000,857.9476133,166.982304234,72.38050833
2021-07-17T14:00:00.000000000,826.6786,153.4765442119,69.99280511
2021-07-17T14:30:00.000000000,772.2366833,147.1438821949,65.24317467
2021-07-17T15:00:00.000000000,727.70033,127.9507398883,62.68445611
2021-07-17T15:30:00.000000000,670.4029478,110.8079355408,58.59694322
2021-07-17T16:00:00.000000000,607.5869678,91.9947416558,54.92922911
2021-07-17T16:30:00.000000000,536.9962289,74.108642188,49.55071322
2021-07-17T17:00:00.000000000,461.5086444,56.3266670923,44.33927711
2021-07-17T17:30:00.000000000,380.8433644,40.1688085712,37.24109611
2021-07-17T18:00:00.000000000,223.3603006,69.81908911,31.919015
2021-07-17T18:30:00.000000000,218.9464167,nan,nan
2021-07-18T05:00:00.000000000,nan,nan,nan
2021-07-18T05:30:00.000000000,72.57352933,58.3178948074,nan
2021-07-18T06:00:00.000000000,139.4980944,98.1124054324,nan
2021-07-18T06:30:00.000000000,214.8635356,133.7606810896,nan
2021-07-18T07:00:00.000000000,294.9838422,164.1043015005,34.03825
2021-07-18T07:30:00.000000000,374.3902411,188.8420561348,41.54794744
2021-07-18T08:00:00.000000000,457.1271111,208.1834638896,47.01070844
